title,year,director,producer,writer,genre,budget,revenue,release_month,roi,success,director_avg_roi,director_hit_rate,producer_rev_mult,producer_hit_rate,writer_quality,writer_hit_rate,genre_rev_mult,genre_base_success,month_modifier
Film_1534,2025,Tim Burton,Jerry Bruckheimer,Taika Waititi,Sci-Fi,91831951,54167112,2,-0.41,0,1.8,0.6,2.5,0.7,0.75,0.7,1.3,0.5,0.72
Film_1535,2013,Ridley Scott,Peter Chernin,Unknown Writer,Comedy,110730688,113602806,1,0.026,0,1.6,0.55,2.0,0.62,0.5,0.35,0.8,0.5,0.7
Film_1536,2023,Quentin Tarantino,Charles Roven,Rian Johnson,Romance,11943117,2839010,8,-0.762,0,2.5,0.8,2.5,0.65,0.78,0.68,0.7,0.42,1.05
Film_1537,2009,Edgar Wright,David Heyman,Unknown Writer,Adventure,55580143,44548753,9,-0.198,0,1.5,0.65,3.2,0.8,0.5,0.35,1.5,0.55,0.75
Film_1538,2011,Damien Chazelle,Emma Thomas,Quentin Tarantino,Comedy,53706258,71432414,4,0.33,0,2.5,0.7,3.5,0.88,0.85,0.8,0.8,0.5,0.85
Film_1539,2024,Emerald Fennell,Lorenzo di Bonaventura,Christopher Nolan,Action,9716872,40807045,11,3.2,1,2.5,0.7,2.2,0.6,0.88,0.85,1.5,0.55,1.15
Film_1540,2013,Damien Chazelle,Frank Marshall,Unknown Writer,Sci-Fi,264678493,122829049,9,-0.536,0,2.5,0.7,2.5,0.7,0.5,0.35,1.3,0.5,0.75
Film_1541,2009,Martin Scorsese,A24,James Gunn,Animation,5786870,9260145,10,0.6,1,1.8,0.65,3.5,0.65,0.78,0.8,1.6,0.6,0.8
Film_1542,2012,James Cameron,Lorenzo di Bonaventura,Unknown Writer,Animation,124491390,180510579,2,0.45,0,5.5,0.95,2.2,0.6,0.5,0.35,1.6,0.6,0.72
Film_1543,2021,Jon Favreau,Unknown Producer,Damien Chazelle,Sci-Fi,15769360,17867436,6,0.133,0,3.0,0.8,1.2,0.38,0.82,0.72,1.3,0.5,1.25
Film_1544,2025,Matt Reeves,Brad Pitt,Diablo Cody,Comedy,16581941,39881144,2,1.405,1,2.8,0.75,2.0,0.6,0.72,0.58,0.8,0.5,0.72
Film_1545,2019,Martin Scorsese,Kathleen Kennedy,Unknown Writer,Drama,4445847,2974806,8,-0.331,0,1.8,0.65,3.0,0.75,0.5,0.35,0.6,0.4,1.05
Film_1546,2022,Steven Spielberg,Neal H. Moritz,Quentin Tarantino,Fantasy,154306718,177672351,3,0.151,0,3.2,0.85,2.8,0.68,0.85,0.8,1.4,0.48,0.82
Film_1547,2017,Jordan Peele,Lorenzo di Bonaventura,Diablo Cody,Drama,31081312,31005571,8,-0.002,0,5.0,0.9,2.2,0.6,0.72,0.58,0.6,0.4,1.05
Film_1548,2012,Quentin Tarantino,Frank Marshall,Rian Johnson,Animation,6592915,8906892,12,0.351,0,2.5,0.8,2.5,0.7,0.78,0.68,1.6,0.6,1.2
Film_1549,2025,Unknown Director,Amy Pascal,Tony Kushner,Romance,4627864,16629485,1,2.593,1,0.8,0.35,2.8,0.72,0.78,0.65,0.7,0.42,0.7
Film_1550,2013,David Fincher,Unknown Producer,Damien Chazelle,Drama,7969145,7253833,4,-0.09,0,2.0,0.7,1.2,0.38,0.82,0.72,0.6,0.4,0.85
Film_1551,2016,M. Night Shyamalan,Megan Ellison,Taika Waititi,Romance,13983230,13790855,6,-0.014,0,2.8,0.55,1.5,0.55,0.75,0.7,0.7,0.42,1.25
Film_1552,2008,Unknown Director,Amy Pascal,Unknown Writer,Comedy,38392993,10460797,1,-0.728,0,0.8,0.35,2.8,0.72,0.5,0.35,0.8,0.5,0.7
Film_1553,2025,Unknown Director,Scott Rudin,Christopher Nolan,Horror,2771444,4516076,1,0.63,1,0.8,0.35,1.8,0.65,0.88,0.85,1.8,0.65,0.7
Film_1554,2018,Quentin Tarantino,Charles Roven,Emerald Fennell,Romance,10838206,12796961,7,0.181,0,2.5,0.8,2.5,0.65,0.78,0.7,0.7,0.42,1.3
Film_1555,2008,Emerald Fennell,Lorenzo di Bonaventura,Ryan Coogler,Drama,12147174,24400178,2,1.009,1,2.5,0.7,2.2,0.6,0.8,0.82,0.6,0.4,0.72
Film_1556,2005,M. Night Shyamalan,Kevin Feige,James Gunn,Thriller,25330153,24767782,4,-0.022,0,2.8,0.55,4.0,0.92,0.78,0.8,1.0,0.52,0.85
Film_1557,2023,James Cameron,Jason Blum,Charlie Kaufman,Romance,31429123,142240971,5,3.526,1,5.5,0.95,8.0,0.85,0.75,0.5,0.7,0.42,1.1
Film_1558,2009,Quentin Tarantino,Charles Roven,Bong Joon-ho,Fantasy,232889006,283255529,5,0.216,0,2.5,0.8,2.5,0.65,0.85,0.75,1.4,0.48,1.1
Film_1559,2006,Matt Reeves,Kevin Feige,Diablo Cody,Romance,51950661,89669183,10,0.726,1,2.8,0.75,4.0,0.92,0.72,0.58,0.7,0.42,0.8
Film_1560,2009,Tim Burton,A24,Denis Villeneuve,Fantasy,71573794,154127080,11,1.153,1,1.8,0.6,3.5,0.65,0.8,0.72,1.4,0.48,1.15
Film_1561,2025,Denis Villeneuve,A24,Unknown Writer,Action,15690634,25373721,6,0.617,1,2.1,0.75,3.5,0.65,0.5,0.35,1.5,0.55,1.25
Film_1562,2015,Unknown Director,Neal H. Moritz,Unknown Writer,Horror,17517540,40389563,4,1.306,1,0.8,0.35,2.8,0.68,0.5,0.35,1.8,0.65,0.85
Film_1563,2023,Damien Chazelle,Emma Thomas,Rian Johnson,Drama,16722526,19976021,4,0.195,0,2.5,0.7,3.5,0.88,0.78,0.68,0.6,0.4,0.85
Film_1564,2005,Unknown Director,Frank Marshall,Aaron Sorkin,Fantasy,6021932,6860948,8,0.139,0,0.8,0.35,2.5,0.7,0.82,0.7,1.4,0.48,1.05
Film_1565,2008,Greta Gerwig,A24,Jordan Peele,Drama,42613468,75474847,11,0.771,1,3.5,0.8,3.5,0.65,0.9,0.88,0.6,0.4,1.15
Film_1566,2015,Michael Bay,Kevin Feige,Rian Johnson,Comedy,48177881,35289504,7,-0.268,0,2.2,0.65,4.0,0.92,0.78,0.68,0.8,0.5,1.3
Film_1567,2023,Unknown Director,Scott Rudin,Charlie Kaufman,Animation,21894652,17357189,4,-0.207,0,0.8,0.35,1.8,0.65,0.75,0.5,1.6,0.6,0.85
Film_1568,2005,Ryan Coogler,A24,Emerald Fennell,Comedy,16907483,15966297,1,-0.056,0,4.0,0.85,3.5,0.65,0.78,0.7,0.8,0.5,0.7
Film_1569,2013,Emerald Fennell,Unknown Producer,Ryan Coogler,Action,37455832,39777777,10,0.062,0,2.5,0.7,1.2,0.38,0.8,0.82,1.5,0.55,0.8
Film_1570,2013,Ridley Scott,Jerry Bruckheimer,James Gunn,Fantasy,38786073,133933459,5,2.453,1,1.6,0.55,2.5,0.7,0.78,0.8,1.4,0.48,1.1
Film_1571,2022,The Russo Brothers,Peter Chernin,Greta Gerwig,Thriller,290930461,890451217,3,2.061,1,4.2,0.85,2.0,0.62,0.8,0.78,1.0,0.52,0.82
Film_1572,2019,James Wan,Charles Roven,Damien Chazelle,Sci-Fi,188566113,333967918,7,0.771,1,4.5,0.85,2.5,0.65,0.82,0.72,1.3,0.5,1.3
Film_1573,2010,Steven Spielberg,Unknown Producer,Diablo Cody,Thriller,26988825,18770210,11,-0.305,0,3.2,0.85,1.2,0.38,0.72,0.58,1.0,0.52,1.15
Film_1574,2010,Steven Spielberg,Emma Thomas,Taylor Sheridan,Sci-Fi,43375494,42039470,10,-0.031,0,3.2,0.85,3.5,0.88,0.8,0.72,1.3,0.5,0.8
Film_1575,2005,Michael Bay,Jordan Peele,Emerald Fennell,Action,17976590,19242936,8,0.07,0,2.2,0.65,5.5,0.85,0.78,0.7,1.5,0.55,1.05
Film_1576,2012,Steven Spielberg,Unknown Producer,Unknown Writer,Fantasy,90152445,66253158,11,-0.265,0,3.2,0.85,1.2,0.38,0.5,0.35,1.4,0.48,1.15
Film_1577,2005,Michael Bay,Mary Parent,Denis Villeneuve,Action,97623223,131385035,1,0.346,0,2.2,0.65,2.8,0.7,0.8,0.72,1.5,0.55,0.7
Film_1578,2017,Ryan Coogler,Jon Landau,Taika Waititi,Drama,62380315,89713298,3,0.438,0,4.0,0.85,5.0,0.9,0.75,0.7,0.6,0.4,0.82
Film_1579,2020,M. Night Shyamalan,Jason Blum,Emerald Fennell,Animation,140752957,178159493,10,0.266,0,2.8,0.55,8.0,0.85,0.78,0.7,1.6,0.6,0.8
Film_1580,2020,Sam Raimi,Mary Parent,Taylor Sheridan,Action,88502242,25684073,2,-0.71,0,2.5,0.7,2.8,0.7,0.8,0.72,1.5,0.55,0.72
Film_1581,2012,Denis Villeneuve,A24,Quentin Tarantino,Romance,24439480,112282329,4,3.594,1,2.1,0.75,3.5,0.65,0.85,0.8,0.7,0.42,0.85
Film_1582,2016,Robert Eggers,Neal H. Moritz,Rian Johnson,Drama,21849515,39257381,9,0.797,1,2.0,0.6,2.8,0.68,0.78,0.68,0.6,0.4,0.75
Film_1583,2024,Robert Eggers,Lorenzo di Bonaventura,Tony Kushner,Horror,7338503,5799749,10,-0.21,0,2.0,0.6,2.2,0.6,0.78,0.65,1.8,0.65,0.8
Film_1584,2012,M. Night Shyamalan,A24,Rian Johnson,Romance,1149670,969490,4,-0.157,0,2.8,0.55,3.5,0.65,0.78,0.68,0.7,0.42,0.85
Film_1585,2009,David Fincher,Neal H. Moritz,Charlie Kaufman,Action,26766275,49411897,7,0.846,1,2.0,0.7,2.8,0.68,0.75,0.5,1.5,0.55,1.3
Film_1586,2018,David Fincher,Kathleen Kennedy,Ryan Coogler,Action,101315338,87002169,5,-0.141,0,2.0,0.7,3.0,0.75,0.8,0.82,1.5,0.55,1.1
Film_1587,2015,David Fincher,Emma Thomas,Damien Chazelle,Fantasy,51459414,61524867,6,0.196,0,2.0,0.7,3.5,0.88,0.82,0.72,1.4,0.48,1.25
Film_1588,2010,Unknown Director,Charles Roven,Christopher Nolan,Fantasy,16972925,18859164,8,0.111,0,0.8,0.35,2.5,0.65,0.88,0.85,1.4,0.48,1.05
Film_1589,2018,Ari Aster,Jerry Bruckheimer,Eric Roth,Action,157589815,554208843,10,2.517,1,6.0,0.7,2.5,0.7,0.75,0.68,1.5,0.55,0.8
Film_1590,2014,Bong Joon-ho,Kevin Feige,Greta Gerwig,Action,204385127,205533430,3,0.006,0,3.0,0.75,4.0,0.92,0.8,0.78,1.5,0.55,0.82
Film_1591,2013,Ridley Scott,Charles Roven,James Gunn,Horror,76154438,38686872,9,-0.492,0,1.6,0.55,2.5,0.65,0.78,0.8,1.8,0.65,0.75
Film_1592,2020,Unknown Director,Jerry Bruckheimer,Taika Waititi,Comedy,29178750,10096788,1,-0.654,0,0.8,0.35,2.5,0.7,0.75,0.7,0.8,0.5,0.7
Film_1593,2011,Greta Gerwig,Mary Parent,Unknown Writer,Romance,4120720,12909153,11,2.133,1,3.5,0.8,2.8,0.7,0.5,0.35,0.7,0.42,1.15
Film_1594,2016,M. Night Shyamalan,David Heyman,Unknown Writer,Thriller,27513798,43937051,9,0.597,1,2.8,0.55,3.2,0.8,0.5,0.35,1.0,0.52,0.75
Film_1595,2013,Unknown Director,Kevin Feige,Charlie Kaufman,Comedy,9070297,8974327,6,-0.011,0,0.8,0.35,4.0,0.92,0.75,0.5,0.8,0.5,1.25
Film_1596,2019,James Wan,Unknown Producer,Unknown Writer,Adventure,228145949,90927406,5,-0.601,0,4.5,0.85,1.2,0.38,0.5,0.35,1.5,0.55,1.1
Film_1597,2010,Steven Spielberg,Jordan Peele,Ryan Coogler,Adventure,8790374,20500249,12,1.332,1,3.2,0.85,5.5,0.85,0.8,0.82,1.5,0.55,1.2
Film_1598,2007,Tim Burton,Jason Blum,Unknown Writer,Action,48627317,84612435,8,0.74,1,1.8,0.6,8.0,0.85,0.5,0.35,1.5,0.55,1.05
Film_1599,2005,Robert Eggers,Amy Pascal,Denis Villeneuve,Sci-Fi,93404664,164873072,9,0.765,1,2.0,0.6,2.8,0.72,0.8,0.72,1.3,0.5,0.75
Film_1600,2010,Greta Gerwig,Kevin Feige,James Gunn,Fantasy,14236716,34411256,11,1.417,1,3.5,0.8,4.0,0.92,0.78,0.8,1.4,0.48,1.15
Film_1601,2019,Ryan Coogler,Kevin Feige,Bong Joon-ho,Adventure,16345125,20925520,2,0.28,0,4.0,0.85,4.0,0.92,0.85,0.75,1.5,0.55,0.72
Film_1602,2005,Ari Aster,Kathleen Kennedy,Unknown Writer,Adventure,199610039,333907434,7,0.673,1,6.0,0.7,3.0,0.75,0.5,0.35,1.5,0.55,1.3
Film_1603,2019,James Wan,Scott Rudin,Unknown Writer,Adventure,194210240,142252050,5,-0.268,0,4.5,0.85,1.8,0.65,0.5,0.35,1.5,0.55,1.1
Film_1604,2010,Bong Joon-ho,Unknown Producer,Tony Kushner,Comedy,6866733,10762676,2,0.567,1,3.0,0.75,1.2,0.38,0.78,0.65,0.8,0.5,0.72
Film_1605,2022,Chloe Zhao,Megan Ellison,Unknown Writer,Horror,31271270,9642273,4,-0.692,0,1.2,0.5,1.5,0.55,0.5,0.35,1.8,0.65,0.85
Film_1606,2023,Bong Joon-ho,Unknown Producer,Bong Joon-ho,Action,50901029,60885405,11,0.196,0,3.0,0.75,1.2,0.38,0.85,0.75,1.5,0.55,1.15
Film_1607,2006,Chloe Zhao,Brad Pitt,Quentin Tarantino,Adventure,400000000,301395569,4,-0.247,0,1.2,0.5,2.0,0.6,0.85,0.8,1.5,0.55,0.85
Film_1608,2024,Taika Waititi,Brad Pitt,Unknown Writer,Adventure,84597846,72612438,4,-0.142,0,2.8,0.75,2.0,0.6,0.5,0.35,1.5,0.55,0.85
Film_1609,2020,Bong Joon-ho,Neal H. Moritz,Taika Waititi,Action,107485564,312450355,1,1.907,1,3.0,0.75,2.8,0.68,0.75,0.7,1.5,0.55,0.7
Film_1610,2022,Unknown Director,Jerry Bruckheimer,Charlie Kaufman,Fantasy,46331963,25204506,12,-0.456,0,0.8,0.35,2.5,0.7,0.75,0.5,1.4,0.48,1.2
Film_1611,2012,Unknown Director,Amy Pascal,Taylor Sheridan,Romance,15646131,42894015,2,1.742,1,0.8,0.35,2.8,0.72,0.8,0.72,0.7,0.42,0.72
Film_1612,2019,Tim Burton,Neal H. Moritz,Ryan Coogler,Sci-Fi,15160194,38254999,1,1.523,1,1.8,0.6,2.8,0.68,0.8,0.82,1.3,0.5,0.7
Film_1613,2013,Wes Anderson,Amy Pascal,Diablo Cody,Animation,236723142,108870946,11,-0.54,0,1.5,0.6,2.8,0.72,0.72,0.58,1.6,0.6,1.15
Film_1614,2015,Unknown Director,Amy Pascal,Denis Villeneuve,Horror,39902261,29162946,2,-0.269,0,0.8,0.35,2.8,0.72,0.8,0.72,1.8,0.65,0.72
Film_1615,2019,Greta Gerwig,Peter Chernin,Rian Johnson,Thriller,5046716,5749467,6,0.139,0,3.5,0.8,2.0,0.62,0.78,0.68,1.0,0.52,1.25
Film_1616,2007,The Russo Brothers,Scott Rudin,Tony Kushner,Romance,30262009,37328924,4,0.234,0,4.2,0.85,1.8,0.65,0.78,0.65,0.7,0.42,0.85
Film_1617,2014,Steven Spielberg,David Heyman,Aaron Sorkin,Drama,75625874,73166072,1,-0.033,0,3.2,0.85,3.2,0.8,0.82,0.7,0.6,0.4,0.7
Film_1618,2025,Greta Gerwig,Scott Rudin,Jordan Peele,Thriller,8695060,12668943,2,0.457,0,3.5,0.8,1.8,0.65,0.9,0.88,1.0,0.52,0.72
Film_1619,2007,Bong Joon-ho,David Heyman,Denis Villeneuve,Romance,9016351,9273391,5,0.029,0,3.0,0.75,3.2,0.8,0.8,0.72,0.7,0.42,1.1
Film_1620,2010,Ryan Coogler,Lorenzo di Bonaventura,Taika Waititi,Adventure,381469634,305526816,9,-0.199,0,4.0,0.85,2.2,0.6,0.75,0.7,1.5,0.55,0.75
Film_1621,2016,Bong Joon-ho,Jerry Bruckheimer,Diablo Cody,Adventure,200051367,677255612,7,2.385,1,3.0,0.75,2.5,0.7,0.72,0.58,1.5,0.55,1.3
Film_1622,2006,James Cameron,Mary Parent,Damien Chazelle,Fantasy,23468289,62194373,1,1.65,1,5.5,0.95,2.8,0.7,0.82,0.72,1.4,0.48,0.7
Film_1623,2012,Wes Anderson,Unknown Producer,Unknown Writer,Comedy,54166128,70966268,8,0.31,0,1.5,0.6,1.2,0.38,0.5,0.35,0.8,0.5,1.05
Film_1624,2016,Taika Waititi,Peter Chernin,Charlie Kaufman,Comedy,213928172,348948254,1,0.631,1,2.8,0.75,2.0,0.62,0.75,0.5,0.8,0.5,0.7
Film_1625,2009,M. Night Shyamalan,Jason Blum,Quentin Tarantino,Sci-Fi,400000000,708489190,3,0.771,1,2.8,0.55,8.0,0.85,0.85,0.8,1.3,0.5,0.82
Film_1626,2025,M. Night Shyamalan,Neal H. Moritz,Jordan Peele,Drama,12837947,15455779,5,0.204,0,2.8,0.55,2.8,0.68,0.9,0.88,0.6,0.4,1.1
Film_1627,2022,James Wan,Kevin Feige,James Gunn,Horror,46059049,26576306,9,-0.423,0,4.5,0.85,4.0,0.92,0.78,0.8,1.8,0.65,0.75
Film_1628,2005,Tim Burton,Mary Parent,Quentin Tarantino,Action,23265383,41540364,5,0.786,1,1.8,0.6,2.8,0.7,0.85,0.8,1.5,0.55,1.1
Film_1629,2017,Edgar Wright,Unknown Producer,Damien Chazelle,Action,136653924,43904953,8,-0.679,0,1.5,0.65,1.2,0.38,0.82,0.72,1.5,0.55,1.05
Film_1630,2014,Tim Burton,Jon Landau,Unknown Writer,Adventure,328646628,795051367,7,1.419,1,1.8,0.6,5.0,0.9,0.5,0.35,1.5,0.55,1.3
Film_1631,2018,Michael Bay,Emma Thomas,Eric Roth,Romance,11767889,19866390,9,0.688,1,2.2,0.65,3.5,0.88,0.75,0.68,0.7,0.42,0.75
Film_1632,2013,M. Night Shyamalan,A24,Emerald Fennell,Drama,61133212,295436323,8,3.833,1,2.8,0.55,3.5,0.65,0.78,0.7,0.6,0.4,1.05
Film_1633,2013,Steven Spielberg,David Heyman,James Gunn,Romance,160945037,218237927,2,0.356,0,3.2,0.85,3.2,0.8,0.78,0.8,0.7,0.42,0.72
Film_1634,2010,Unknown Director,Jon Landau,Quentin Tarantino,Romance,18055336,15046566,1,-0.167,0,0.8,0.35,5.0,0.9,0.85,0.8,0.7,0.42,0.7
Film_1635,2012,Jordan Peele,Charles Roven,Unknown Writer,Horror,13275924,24059230,8,0.812,1,5.0,0.9,2.5,0.65,0.5,0.35,1.8,0.65,1.05
Film_1636,2018,Wes Anderson,Jordan Peele,Rian Johnson,Fantasy,400000000,505203416,9,0.263,0,1.5,0.6,5.5,0.85,0.78,0.68,1.4,0.48,0.75
Film_1637,2014,Ryan Coogler,Jordan Peele,Bong Joon-ho,Animation,3123657,6422407,11,1.056,1,4.0,0.85,5.5,0.85,0.85,0.75,1.6,0.6,1.15
Film_1638,2019,Jon Favreau,Jerry Bruckheimer,Edgar Wright,Adventure,34026128,179746349,4,4.283,1,3.0,0.8,2.5,0.7,0.78,0.65,1.5,0.55,0.85
Film_1639,2020,Barry Jenkins,Kathleen Kennedy,Unknown Writer,Romance,8411867,14368219,1,0.708,1,1.8,0.65,3.0,0.75,0.5,0.35,0.7,0.42,0.7
Film_1640,2021,Ridley Scott,Jason Blum,Greta Gerwig,Drama,34032327,20095592,7,-0.41,0,1.6,0.55,8.0,0.85,0.8,0.78,0.6,0.4,1.3
Film_1641,2024,Unknown Director,Unknown Producer,Unknown Writer,Sci-Fi,57130025,32339609,5,-0.434,0,0.8,0.35,1.2,0.38,0.5,0.35,1.3,0.5,1.1
Film_1642,2018,Unknown Director,Brad Pitt,Unknown Writer,Horror,3107858,3949793,7,0.271,0,0.8,0.35,2.0,0.6,0.5,0.35,1.8,0.65,1.3
Film_1643,2021,David Fincher,Brad Pitt,James Gunn,Adventure,60615220,114775792,3,0.894,1,2.0,0.7,2.0,0.6,0.78,0.8,1.5,0.55,0.82
Film_1644,2009,Matt Reeves,Kathleen Kennedy,Christopher Nolan,Drama,86837274,273913576,1,2.154,1,2.8,0.75,3.0,0.75,0.88,0.85,0.6,0.4,0.7
Film_1645,2016,James Wan,Jerry Bruckheimer,Unknown Writer,Animation,28928512,37298781,12,0.289,0,4.5,0.85,2.5,0.7,0.5,0.35,1.6,0.6,1.2
Film_1646,2020,Unknown Director,Jason Blum,Aaron Sorkin,Thriller,20763370,43042798,2,1.073,1,0.8,0.35,8.0,0.85,0.82,0.7,1.0,0.52,0.72
Film_1647,2008,Tim Burton,David Heyman,Jordan Peele,Horror,5259023,9027481,6,0.717,1,1.8,0.6,3.2,0.8,0.9,0.88,1.8,0.65,1.25
Film_1648,2019,Greta Gerwig,Kevin Feige,Emerald Fennell,Sci-Fi,9211428,30545338,3,2.316,1,3.5,0.8,4.0,0.92,0.78,0.7,1.3,0.5,0.82
Film_1649,2013,David Fincher,Lorenzo di Bonaventura,Damien Chazelle,Romance,107816155,161457183,7,0.498,0,2.0,0.7,2.2,0.6,0.82,0.72,0.7,0.42,1.3
Film_1650,2011,Michael Bay,Neal H. Moritz,Unknown Writer,Comedy,11775696,5056303,2,-0.571,0,2.2,0.65,2.8,0.68,0.5,0.35,0.8,0.5,0.72
Film_1651,2014,Unknown Director,Unknown Producer,Ryan Coogler,Drama,4925544,871653,9,-0.823,0,0.8,0.35,1.2,0.38,0.8,0.82,0.6,0.4,0.75
Film_1652,2014,Michael Bay,David Heyman,Taika Waititi,Animation,41459243,97397570,5,1.349,1,2.2,0.65,3.2,0.8,0.75,0.7,1.6,0.6,1.1
Film_1653,2021,Damien Chazelle,Amy Pascal,Bong Joon-ho,Fantasy,33018612,86132515,4,1.609,1,2.5,0.7,2.8,0.72,0.85,0.75,1.4,0.48,0.85
Film_1654,2011,Chloe Zhao,Frank Marshall,Christopher Nolan,Action,400000000,885318383,5,1.213,1,1.2,0.5,2.5,0.7,0.88,0.85,1.5,0.55,1.1
Film_1655,2022,Jordan Peele,Jerry Bruckheimer,Taylor Sheridan,Adventure,18465952,19989952,10,0.083,0,5.0,0.9,2.5,0.7,0.8,0.72,1.5,0.55,0.8
Film_1656,2024,Robert Eggers,Peter Chernin,Aaron Sorkin,Comedy,22522192,20145584,4,-0.106,0,2.0,0.6,2.0,0.62,0.82,0.7,0.8,0.5,0.85
Film_1657,2009,Emerald Fennell,Neal H. Moritz,Greta Gerwig,Action,40730141,49942319,6,0.226,0,2.5,0.7,2.8,0.68,0.8,0.78,1.5,0.55,1.25
Film_1658,2007,Tim Burton,Neal H. Moritz,Unknown Writer,Horror,7388843,5400972,10,-0.269,0,1.8,0.6,2.8,0.68,0.5,0.35,1.8,0.65,0.8
Film_1659,2017,Barry Jenkins,Brad Pitt,James Gunn,Drama,13349641,8648812,5,-0.352,0,1.8,0.65,2.0,0.6,0.78,0.8,0.6,0.4,1.1
Film_1660,2017,James Wan,David Heyman,Ryan Coogler,Sci-Fi,34675359,36631257,7,0.056,0,4.5,0.85,3.2,0.8,0.8,0.82,1.3,0.5,1.3
Film_1661,2017,Tim Burton,Amy Pascal,Taika Waititi,Fantasy,90972228,224590721,10,1.469,1,1.8,0.6,2.8,0.72,0.75,0.7,1.4,0.48,0.8
Film_1662,2020,Barry Jenkins,Megan Ellison,Christopher Nolan,Thriller,274447608,261594569,2,-0.047,0,1.8,0.65,1.5,0.55,0.88,0.85,1.0,0.52,0.72
Film_1663,2009,James Wan,David Heyman,Diablo Cody,Thriller,46978592,195436128,1,3.16,1,4.5,0.85,3.2,0.8,0.72,0.58,1.0,0.52,0.7
Film_1664,2019,Taika Waititi,David Heyman,James Gunn,Drama,97204633,126482310,9,0.301,0,2.8,0.75,3.2,0.8,0.78,0.8,0.6,0.4,0.75
Film_1665,2011,Wes Anderson,Unknown Producer,Quentin Tarantino,Fantasy,49932969,16862398,5,-0.662,0,1.5,0.6,1.2,0.38,0.85,0.8,1.4,0.48,1.1
Film_1666,2013,Unknown Director,Kevin Feige,Edgar Wright,Action,54996568,79355022,9,0.443,0,0.8,0.35,4.0,0.92,0.78,0.65,1.5,0.55,0.75
Film_1667,2010,Matt Reeves,David Heyman,Taika Waititi,Comedy,13045138,11171523,6,-0.144,0,2.8,0.75,3.2,0.8,0.75,0.7,0.8,0.5,1.25
Film_1668,2020,Steven Spielberg,Scott Rudin,Greta Gerwig,Action,50682426,90968365,2,0.795,1,3.2,0.85,1.8,0.65,0.8,0.78,1.5,0.55,0.72
Film_1669,2011,Taika Waititi,Unknown Producer,Greta Gerwig,Sci-Fi,113054943,135100695,9,0.195,0,2.8,0.75,1.2,0.38,0.8,0.78,1.3,0.5,0.75
Film_1670,2005,Chloe Zhao,Peter Chernin,Charlie Kaufman,Fantasy,35160163,59086632,2,0.68,1,1.2,0.5,2.0,0.62,0.75,0.5,1.4,0.48,0.72
Film_1671,2016,Matt Reeves,Brad Pitt,Quentin Tarantino,Comedy,21279276,22117594,6,0.039,0,2.8,0.75,2.0,0.6,0.85,0.8,0.8,0.5,1.25
Film_1672,2025,Jon Favreau,A24,Charlie Kaufman,Fantasy,67224418,61124490,11,-0.091,0,3.0,0.8,3.5,0.65,0.75,0.5,1.4,0.48,1.15
Film_1673,2010,Ridley Scott,Emma Thomas,Jordan Peele,Sci-Fi,91952407,117021034,2,0.273,0,1.6,0.55,3.5,0.88,0.9,0.88,1.3,0.5,0.72
Film_1674,2019,Sam Raimi,Mary Parent,Quentin Tarantino,Animation,59254832,41905662,12,-0.293,0,2.5,0.7,2.8,0.7,0.85,0.8,1.6,0.6,1.2
Film_1675,2023,Barry Jenkins,Amy Pascal,Tony Kushner,Drama,3771810,2842130,8,-0.246,0,1.8,0.65,2.8,0.72,0.78,0.65,0.6,0.4,1.05
Film_1676,2010,Sam Raimi,Neal H. Moritz,James Gunn,Fantasy,49158657,68935761,1,0.402,0,2.5,0.7,2.8,0.68,0.78,0.8,1.4,0.48,0.7
Film_1677,2023,Ryan Coogler,Kevin Feige,Christopher Nolan,Animation,14708496,23419844,10,0.592,1,4.0,0.85,4.0,0.92,0.88,0.85,1.6,0.6,0.8
Film_1678,2025,Taika Waititi,Unknown Producer,Quentin Tarantino,Comedy,7537553,8561976,1,0.136,0,2.8,0.75,1.2,0.38,0.85,0.8,0.8,0.5,0.7
Film_1679,2022,Ari Aster,A24,Taylor Sheridan,Comedy,30429693,76072753,3,1.5,1,6.0,0.7,3.5,0.65,0.8,0.72,0.8,0.5,0.82
Film_1680,2018,Edgar Wright,David Heyman,Tony Kushner,Romance,3146597,6406584,9,1.036,1,1.5,0.65,3.2,0.8,0.78,0.65,0.7,0.42,0.75
Film_1681,2012,Matt Reeves,Brad Pitt,Ryan Coogler,Thriller,2986615,4221263,10,0.413,0,2.8,0.75,2.0,0.6,0.8,0.82,1.0,0.52,0.8
Film_1682,2021,James Wan,Brad Pitt,Denis Villeneuve,Animation,57657332,79969271,4,0.387,0,4.5,0.85,2.0,0.6,0.8,0.72,1.6,0.6,0.85
Film_1683,2007,Quentin Tarantino,Megan Ellison,Unknown Writer,Sci-Fi,36552750,20512028,5,-0.439,0,2.5,0.8,1.5,0.55,0.5,0.35,1.3,0.5,1.1
Film_1684,2023,Wes Anderson,Brad Pitt,Taylor Sheridan,Horror,15543340,36704620,2,1.361,1,1.5,0.6,2.0,0.6,0.8,0.72,1.8,0.65,0.72
Film_1685,2024,Unknown Director,A24,Emerald Fennell,Comedy,19867660,22902631,8,0.153,0,0.8,0.35,3.5,0.65,0.78,0.7,0.8,0.5,1.05
Film_1686,2008,Ari Aster,David Heyman,Bong Joon-ho,Adventure,52638297,55599795,7,0.056,0,6.0,0.7,3.2,0.8,0.85,0.75,1.5,0.55,1.3
